"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",251.147347436718,-0.0992183278213507,0.138527709450168,-0.716234522429911,0.473846549720151,0.736622715055994
"ENSG00000000005",328.057714175567,0.0777382408858946,0.397086851328004,0.195771380054287,0.844789111989278,0.940430785022863
"ENSG00000000419",132.418362065137,0.101745449415343,0.0944994385937345,1.07667781871975,0.281624225190932,0.577480732766464
"ENSG00000000457",105.881118696954,-0.0211681626017797,0.126487162480655,-0.167354237273029,0.86709133065129,0.949174770615938
"ENSG00000000460",52.0083002945728,0.141098072143853,0.154188648271742,0.915100260138359,0.360138998433847,0.648118348491955
"ENSG00000000938",165.462703728385,0.465725909451257,0.330748853450337,1.40809531036269,0.159102849509125,0.441247694107926
"ENSG00000000971",1219.2243519302,-0.134095827018574,0.259176074861516,-0.517392768951474,0.604882006433173,0.816531796687355
"ENSG00000001036",288.450147614974,0.232772118539338,0.112986846387454,2.06017006387732,0.0393822857042615,0.224315950986624
"ENSG00000001084",458.605587131395,0.455286833369818,0.139970044097385,3.25274480197384,0.00114296096289393,0.0369670644404098
"ENSG00000001167",116.774515560774,0.0497968996752733,0.1308991819196,0.380421779151067,0.703632350313727,0.872848381486925
"ENSG00000001460",51.0994966445093,-0.0656845923508614,0.190855266166446,-0.344159182349086,0.730726577108402,0.888708920360733
"ENSG00000001461",101.495044891719,0.0513995194119004,0.143491589872093,0.358205797689728,0.720189308805454,0.882410715519081
"ENSG00000001497",211.218082639061,-0.21054736464136,0.110021504849606,-1.91369282695386,0.0556594161311497,0.264314781949978
"ENSG00000001561",205.743750517114,0.107486722994031,0.0896764337894082,1.19860612707289,0.230681134626808,0.525620932612149
"ENSG00000001617",219.130957737432,-0.289322463407488,0.277892109500792,-1.04113234422967,0.297814130073045,0.593718632040841
"ENSG00000001626",2.64677345825332,-0.28606854650542,0.433300192227264,-0.660208676656616,0.509119924993351,NA
"ENSG00000001629",346.357771961361,0.237287083558762,0.102365962294301,2.31802718638607,0.020447843587829,0.157972462372853
"ENSG00000001630",11.6009576220949,0.139133858353524,0.280659993994806,0.495738122035656,0.620079186929083,NA
"ENSG00000001631",218.920490634478,-0.100083789902313,0.0888863870187595,-1.12597432811833,0.260176385788997,0.555963165069827
"ENSG00000002016",70.8984726251225,-0.103218849659501,0.126628253860147,-0.815132851579078,0.414996268938474,0.69196883800846
"ENSG00000002330",173.768634745572,0.0480001383673396,0.0969669902763901,0.495015244162186,0.620589359933925,0.825347315775773
"ENSG00000002549",507.097314599725,0.0879383358483939,0.140504514056871,0.625875520360859,0.531396592139878,0.772180919736818
"ENSG00000002586",1255.20584044817,-0.113291488839922,0.0957590381788097,-1.18308925188215,0.236773777066816,0.531994385925068
"ENSG00000002587",14.5426734048939,-0.211520652733369,0.325880304696626,-0.649074674611838,0.51629011036008,NA
"ENSG00000002726",1.55895481990364,0.454581988973541,0.462310121125716,0.983283662201991,0.325467848759159,NA
"ENSG00000002745",0.804578117301413,-0.223507544429055,0.454299953830095,-0.491982318168241,0.622731843416499,NA
"ENSG00000002746",3.97431627555988,0.258354707318583,0.380787789810868,0.678474242692772,0.497471049755419,NA
"ENSG00000002822",91.6402725598473,-0.120270267948833,0.118953465438907,-1.01106989615702,0.311982977393662,0.606579267768993
"ENSG00000002834",1556.24324593687,0.0740511201790948,0.080641947297904,0.918270486519111,0.35847727455879,0.646382281270117
